"","inv_cogn1","inv_cogn2","inv_cognNews","inv_beh1","inv_beh_p1","inv_beh_p2","inv_beh_p3","inv_beh_p4","inv_beh_p5","inv_beh2","discourse1","discourse2","attitude","mean_involvement"
"5406",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"5407",2,2,3,0,0,0,0,0,0,0,2,0,NA,2.33333333333333
"5408",2,2,3,1,0,0,0,1,1,2,3,0,2,2.33333333333333
"5409",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"5410",NA,NA,NA,1,0,0,0,0,0,0,NA,0,8,NA
"5411",3,2,3,1,-9,-9,-9,-9,-9,NA,2,NA,6,2.66666666666667
"5412",2,2,3,0,0,0,0,0,0,0,2,0,3,2.33333333333333
"5413",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"5414",3,3,3,1,0,0,0,0,0,1,3,1,7,3
"5415",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"5416",2,1,3,1,0,0,0,0,0,0,1,0,NA,2
"5417",2,2,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"5418",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"5419",1,1,3,NA,0,0,0,0,0,0,1,0,NA,1.66666666666667
"5420",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"5421",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"5422",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"5423",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"5424",2,1,3,1,0,0,0,0,0,0,2,0,NA,2
"5425",1,1,3,0,0,0,0,0,0,0,1,0,NA,1.66666666666667
"5426",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"5427",1,2,3,NA,0,0,0,0,0,0,2,0,5,2
"5428",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"5429",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"5430",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"5431",NA,NA,NA,1,0,0,0,0,0,0,NA,0,4,NA
"5432",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"5433",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"5434",3,2,3,0,-9,-9,-9,-9,-9,NA,3,NA,NA,2.66666666666667
"5435",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
